Product type : SPD1305X
Product SRLN : SPD13DCQ7R0934
Product Software Version : 2.1.1.9R1
Number of channels : 1
Software Version : V1.0.2
File type: CSV
File version: 1.0
Interval : 0.5S
Date : 2025-03-25 11:10:47

Time,CH1 VOLT,CH1 CURR
21142.626,30.001,0.001
21143.145,30.001,0.001
21143.666,30.001,0.001
21144.186,30.001,0.001
21144.716,30.001,0.001
21145.236,30.001,0.001
21145.754,30.001,0.001
21146.281,30.001,0.001
21146.814,30.001,0.001
21147.321,30.001,0.001
21147.836,30.001,0.001
21148.367,30.001,0.001
21148.902,30.001,0.001
21149.421,30.001,0.001
21149.954,30.001,0.001
21150.486,30.001,0.001
21151.013,30.001,0.001
21151.541,30.001,0.001
21152.070,30.001,0.001
21152.603,30.001,0.001
21153.130,30.001,0.001
21153.666,30.001,0.001
21154.194,30.001,0.001
21154.712,30.001,0.001
21155.230,30.001,0.001
21155.744,30.001,0.001
21156.266,30.001,0.001
21156.801,30.001,0.001
21157.320,30.001,0.001
21157.851,30.001,0.001
21158.376,30.001,0.001
21158.890,30.001,0.001
21159.409,30.001,0.001
21159.929,30.001,0.001
21160.448,30.001,0.001
21160.992,30.001,0.001
21161.499,30.001,0.001
21162.026,30.001,0.001
21162.546,30.001,0.001
21163.075,30.001,0.001
21163.606,30.001,0.001
21164.126,30.001,0.001
21164.646,30.001,0.001
21165.164,30.001,0.001
21165.716,30.001,0.001
21166.222,30.001,0.001
21166.753,30.001,0.001
21167.270,30.001,0.001
21167.786,30.001,0.001
21168.323,30.001,0.001
21168.836,30.001,0.001
21169.355,30.001,0.001
21169.874,30.001,0.001
21170.396,30.001,0.001
21170.912,30.001,0.001
21171.444,30.001,0.001
21171.962,30.001,0.001
21172.481,30.001,0.001
21173.015,30.001,0.001
21173.544,30.001,0.001
21174.064,30.001,0.001
21174.596,30.001,0.001
21175.113,30.001,0.001
21175.630,30.001,0.001
21176.146,30.001,0.001
21176.663,30.001,0.001
21177.186,30.001,0.001
21177.704,30.001,0.001
21178.221,30.001,0.001
21178.741,30.001,0.001
21179.257,30.001,0.001
21179.787,30.001,0.001
21180.316,30.001,0.001
21180.830,30.001,0.001
21181.354,30.001,0.001
21181.883,30.001,0.001
21182.395,30.001,0.001
21182.920,30.001,0.001
21183.451,30.001,0.001
21183.968,30.001,0.001
21184.485,30.001,0.001
21185.018,30.001,0.001
21185.548,30.001,0.001
21186.082,30.001,0.001
21186.596,30.001,0.001
21187.133,30.001,0.001
21187.651,30.001,0.001
21188.185,30.001,0.001
21188.703,30.001,0.001
21189.221,30.001,0.001
21189.741,30.001,0.001
21190.263,30.001,0.001
21190.796,30.001,0.001
21191.329,30.001,0.001
21191.860,30.001,0.001
21192.378,30.001,0.001
21192.899,30.001,0.001
21193.419,30.001,0.001
21193.936,30.001,0.001
21194.470,30.001,0.001
21195.003,30.001,0.001
21195.522,30.001,0.001
21196.037,30.001,0.001
21196.570,30.001,0.001
21197.096,30.001,0.001
21197.619,30.001,0.001
21198.140,30.001,0.001
21198.659,30.001,0.001
21199.188,30.001,0.001
21199.720,30.001,0.001
21200.238,30.001,0.001
21200.757,30.001,0.001
21201.289,30.001,0.001
21201.820,30.001,0.001
21202.336,30.001,0.001
21202.861,30.001,0.001
21203.380,30.001,0.001
21203.901,30.001,0.001
21204.416,30.001,0.001
21204.936,30.001,0.001
21205.453,30.001,0.001
21205.986,30.001,0.001
21206.501,30.001,0.001
21207.021,30.001,0.001
21207.554,30.001,0.001
21208.063,30.001,0.001
21208.593,30.001,0.001
21209.108,30.001,0.001
21209.630,30.001,0.001
21210.146,30.001,0.001
21210.674,30.001,0.001
21211.194,30.001,0.001
21211.722,30.001,0.001
21212.256,30.001,0.001
21212.769,30.001,0.001
21213.305,30.001,0.001
21213.835,30.001,0.001
21214.355,30.001,0.001
21214.873,30.001,0.001
21215.386,30.001,0.001
21215.921,30.001,0.001
21216.456,30.001,0.001
21216.973,30.001,0.001
21217.489,30.001,0.001
21218.015,30.001,0.001
21218.549,30.001,0.001
21219.080,30.001,0.001
21219.616,30.001,0.001
21220.133,30.001,0.001
21220.649,30.001,0.001
21221.181,30.001,0.001
21221.725,30.001,0.001
21222.228,30.001,0.001
21222.761,30.001,0.001
21223.279,30.001,0.001
21223.797,30.001,0.001
21224.320,30.001,0.001
21224.833,30.001,0.001
21225.352,30.001,0.001
21225.881,30.001,0.001
21226.413,30.001,0.001
21226.940,30.001,0.001
21227.467,30.001,0.001
21227.986,30.001,0.001
21228.501,30.001,0.001
21229.035,30.001,0.001
21229.564,30.001,0.001
21230.083,30.001,0.001
21230.595,30.001,0.001
21231.132,30.001,0.001
21231.660,30.001,0.001
21232.195,30.001,0.001
21232.726,30.001,0.001
21233.246,30.001,0.001
21233.768,30.001,0.001
21234.303,30.001,0.001
21234.834,30.001,0.001
21235.353,30.001,0.001
21235.872,30.001,0.001
21236.385,30.001,0.001
21236.920,30.001,0.001
21237.451,30.001,0.001
21237.968,30.001,0.001
21238.490,30.001,0.001
21239.006,30.001,0.001
21239.541,30.001,0.001
21240.072,30.001,0.001
21240.620,30.001,0.001
21241.126,30.001,0.001
21241.645,30.001,0.001
21242.176,30.001,0.001
21242.692,30.001,0.001
21243.213,30.001,0.001
21243.729,30.001,0.001
21244.251,30.001,0.001
21244.764,30.001,0.001
21245.285,30.001,0.001
21245.806,30.001,0.001
21246.323,30.001,0.001
21246.854,30.001,0.001
21247.376,30.001,0.001
21247.906,30.001,0.001
21248.420,30.001,0.001
21248.939,30.001,0.001
21249.475,30.001,0.001
21250.005,30.001,0.001
21250.525,30.001,0.001
21251.041,30.001,0.001
21251.572,30.001,0.001
21252.093,30.001,0.001
21252.612,30.001,0.001
21253.133,30.001,0.001
21253.662,30.001,0.001
21254.194,30.001,0.001
21254.727,30.001,0.001
21255.263,30.001,0.001
21255.806,30.001,0.001
21256.313,30.001,0.001
21256.830,30.001,0.001
21257.363,30.001,0.001
21257.883,30.001,0.001
21258.416,30.001,0.001
21258.947,30.001,0.001
21259.461,30.001,0.001
21259.995,30.001,0.001
21260.530,30.001,0.001
21261.030,30.001,0.001
21261.560,30.001,0.001
21262.092,30.001,0.001
21262.626,30.001,0.001
21263.142,30.001,0.001
21263.662,30.001,0.001
21264.190,30.001,0.001
21264.708,30.001,0.001
21265.256,30.001,0.001
21265.774,30.001,0.001
21266.291,30.001,0.001
21266.826,30.001,0.001
21267.356,30.001,0.001
21267.885,30.001,0.001
21268.403,30.001,0.001
21268.920,30.001,0.001
21269.451,30.001,0.001
21269.976,30.001,0.001
21270.506,30.001,0.001
21271.040,30.001,0.001
21271.568,30.001,0.001
21272.087,30.001,0.001
21272.606,30.001,0.001
21273.136,30.001,0.001
21273.653,30.001,0.001
21274.178,30.001,0.001
21274.698,30.001,0.001
21275.233,30.001,0.001
21275.750,30.001,0.001
21276.266,30.001,0.001
21276.788,30.001,0.001
21277.306,30.001,0.001
21277.835,30.001,0.001
21278.358,30.001,0.001
21278.891,30.001,0.001
21279.422,30.001,0.001
21279.926,30.001,0.001
21280.448,30.001,0.001
21280.963,30.001,0.001
21281.496,30.001,0.001
21282.015,30.001,0.001
21282.533,30.001,0.001
21283.050,30.001,0.001
21283.566,30.001,0.001
21284.100,30.001,0.001
21284.630,30.001,0.001
21285.163,30.001,0.001
21285.682,30.001,0.001
21286.218,30.001,0.001
21286.746,30.001,0.001
21287.280,30.001,0.001
21287.796,30.001,0.001
21288.315,30.001,0.001
21288.836,30.001,0.001
21289.348,30.001,0.001
21289.882,30.001,0.001
21290.382,30.001,0.001
21290.917,30.001,0.001
21291.430,30.001,0.001
21291.966,30.001,0.001
21292.488,30.001,0.001
21293.019,30.001,0.001
21293.537,30.001,0.001
21294.053,30.001,0.001
21294.588,30.001,0.001
21295.106,30.001,0.001
21295.626,30.001,0.001
21296.140,30.001,0.001
21296.675,30.001,0.001
21297.195,30.001,0.001
21297.713,30.001,0.001
21298.233,30.001,0.001
21298.766,30.001,0.001
21299.298,30.001,0.001
21299.816,30.001,0.001
21300.350,30.001,0.001
21300.854,30.001,0.001
21301.373,30.001,0.001
21301.903,30.001,0.001
21302.428,30.001,0.001
21302.947,30.001,0.001
21303.482,30.001,0.001
21304.015,30.001,0.001
21304.546,30.001,0.001
21305.078,30.001,0.001
21305.593,30.001,0.001
21306.124,30.001,0.001
21306.658,30.001,0.001
21307.189,30.001,0.001
21307.723,30.001,0.001
21308.244,30.001,0.001
21308.779,30.001,0.001
21309.293,30.001,0.001
21309.822,30.001,0.001
21310.341,30.001,0.001
21310.860,30.001,0.001
21311.381,30.001,0.001
21311.897,30.001,0.001
21312.417,30.001,0.001
21312.936,30.001,0.001
21313.469,30.001,0.001
21313.996,30.001,0.001
21314.531,30.001,0.001
21315.066,30.001,0.001
21315.583,30.001,0.001
21316.115,30.001,0.001
21316.630,30.001,0.001
21317.166,30.001,0.001
21317.681,30.001,0.001
21318.228,30.001,0.001
21318.743,30.001,0.001
21319.261,30.001,0.001
21319.781,30.001,0.001
21320.302,30.001,0.001
21320.820,30.001,0.001
21321.336,30.001,0.001
21321.859,30.001,0.001
21322.376,30.001,0.001
21322.895,30.001,0.001
21323.413,30.001,0.001
21323.941,30.001,0.001
21324.457,30.001,0.001
21324.993,30.001,0.001
21325.526,30.001,0.001
21326.043,30.001,0.001
21326.580,30.001,0.001
21327.106,30.001,0.001
21327.637,30.001,0.001
21328.164,30.001,0.001
21328.701,30.001,0.001
21329.223,30.001,0.001
21329.756,30.001,0.001
21330.270,30.001,0.001
21330.790,30.001,0.001
21331.310,30.001,0.001
21331.826,30.001,0.001
21332.353,30.001,0.001
21332.876,30.001,0.001
21333.407,30.001,0.001
21333.916,30.001,0.001
21334.430,30.001,0.001
21334.963,30.001,0.001
21335.483,30.001,0.001
21336.015,30.001,0.001
21336.533,30.001,0.001
21337.049,30.001,0.001
21337.586,30.001,0.001
21338.133,30.001,0.001
21338.646,30.001,0.001
21339.163,30.001,0.001
21339.686,30.001,0.001
21340.200,30.001,0.001
21340.718,30.001,0.001
21341.238,30.001,0.001
21341.770,30.001,0.001
21342.293,30.001,0.001
21342.826,30.001,0.001
21343.350,30.001,0.001
21343.873,30.001,0.001
21344.404,30.001,0.001
21344.922,30.001,0.001
21345.439,30.001,0.001
21345.973,30.001,0.001
21346.492,30.001,0.001
21347.026,30.001,0.001
21347.546,30.001,0.001
21348.073,30.001,0.001
21348.597,30.001,0.001
21349.113,30.001,0.001
21349.633,30.001,0.001
21350.147,30.001,0.001
21350.681,30.001,0.001
21351.198,30.001,0.001
21351.730,30.001,0.001
21352.246,30.001,0.001
21352.765,30.001,0.001
21353.301,30.001,0.001
21353.828,30.001,0.001
21354.360,30.001,0.001
21354.891,30.001,0.001
21355.425,30.001,0.001
21355.942,30.001,0.001
21356.475,30.001,0.001
21357.006,30.001,0.001
21357.535,30.001,0.001
21358.056,30.001,0.001
21358.583,30.001,0.001
21359.103,30.001,0.001
21359.636,30.001,0.001
21360.163,30.001,0.001
21360.679,30.001,0.001
21361.198,30.001,0.001
21361.715,30.001,0.001
21362.242,30.001,0.001
21362.779,30.001,0.001
21363.294,30.001,0.001
21363.815,30.001,0.001
21364.331,30.001,0.001
21364.866,30.001,0.001
21365.380,30.001,0.001
21365.903,30.001,0.001
21366.420,30.001,0.001
21366.936,30.001,0.001
21367.469,30.001,0.001
21367.980,30.001,0.001
21368.505,30.001,0.001
21369.020,30.001,0.001
21369.542,30.001,0.001
21370.073,30.001,0.001
21370.602,30.001,0.001
21371.121,30.001,0.001
21371.653,30.001,0.001
21372.180,30.001,0.001
21372.708,30.001,0.001
21373.241,30.001,0.001
21373.760,30.001,0.001
21374.278,30.001,0.001
21374.813,30.001,0.001
21375.328,30.001,0.001
21375.846,30.001,0.001
21376.379,30.001,0.001
21376.910,30.001,0.001
21377.439,30.001,0.001
21377.976,30.001,0.001
21378.492,30.001,0.001
21379.012,30.001,0.001
21379.541,30.001,0.001
21380.073,30.001,0.001
21380.592,30.001,0.001
21381.113,30.001,0.001
21381.659,30.001,0.001
21382.164,30.001,0.001
21382.698,30.001,0.001
21383.228,30.001,0.001
21383.762,30.001,0.001
21384.296,30.001,0.001
21384.814,30.001,0.001
21385.348,30.001,0.001
21385.862,30.001,0.001
21386.386,30.001,0.001
21386.903,30.001,0.001
21387.434,30.001,0.001
21387.950,30.001,0.001
21388.468,30.001,0.001
21388.987,30.001,0.001
21389.519,30.001,0.001
21390.043,30.001,0.001
21390.559,30.001,0.001
21391.106,30.001,0.001
21391.610,30.001,0.001
21392.140,30.001,0.001
21392.660,30.001,0.001
21393.173,30.001,0.001
21393.707,30.001,0.001
21394.221,30.001,0.001
21394.752,30.001,0.001
21395.276,30.001,0.001
21395.806,30.001,0.001
21396.336,30.001,0.001
21396.871,30.001,0.001
21397.390,30.001,0.001
21397.909,30.001,0.001
21398.436,30.001,0.001
21398.966,30.001,0.001
21399.498,30.001,0.001
21400.017,30.001,0.001
21400.554,30.001,0.001
21401.049,30.001,0.001
21401.585,30.001,0.001
21402.116,30.001,0.001
21402.635,30.001,0.001
21403.156,30.001,0.001
21403.686,30.001,0.001
21404.201,30.001,0.001
21404.719,30.001,0.001
21405.240,30.001,0.001
21405.758,30.001,0.001
21406.296,30.001,0.001
21406.810,30.001,0.001
21407.338,30.001,0.001
21407.873,30.001,0.001
21408.401,30.001,0.001
21408.933,30.001,0.001
21409.451,30.001,0.001
21409.969,30.001,0.001
21410.498,30.001,0.001
21411.032,30.001,0.001
21411.553,30.001,0.001
21412.068,30.001,0.001
21412.586,30.001,0.001
21413.117,30.001,0.001
21413.647,30.001,0.001
21414.163,30.001,0.001
21414.680,30.001,0.001
21415.198,30.001,0.001
21415.714,30.001,0.001
21416.229,30.001,0.001
21416.767,30.001,0.001
21417.290,30.001,0.001
21417.805,30.001,0.001
21418.339,30.001,0.001
21418.856,30.001,0.001
21419.375,30.001,0.001
21419.909,30.001,0.001
21420.426,30.001,0.001
21420.952,30.001,0.001
21421.476,30.001,0.001
21421.993,30.001,0.001
21422.510,30.001,0.001
21423.040,30.001,0.001
21423.572,30.001,0.001
21424.102,30.001,0.001
21424.623,30.001,0.001
21425.136,30.001,0.001
21425.656,30.001,0.001
21426.171,30.001,0.001
21426.699,30.001,0.001
21427.230,30.001,0.001
21427.743,30.001,0.001
21428.278,30.001,0.001
21428.792,30.001,0.001
21429.313,30.001,0.001
21429.830,30.001,0.001
21430.366,30.001,0.001
21430.898,30.001,0.001
21431.410,30.001,0.001
21431.950,30.001,0.001
21432.465,30.001,0.001
21432.987,30.001,0.001
21433.517,30.001,0.001
21434.040,30.001,0.001
21434.556,30.001,0.001
21435.076,30.001,0.001
21435.596,30.001,0.001
21436.108,30.001,0.001
21436.629,30.001,0.001
21437.159,30.001,0.001
21437.690,30.001,0.001
21438.220,30.001,0.001
21438.752,30.001,0.001
21439.284,30.001,0.001
21439.807,30.001,0.001
21440.325,30.001,0.001
21440.853,30.001,0.001
21441.391,30.001,0.001
21441.906,30.001,0.001
21442.424,30.001,0.001
21442.950,30.001,0.001
21443.466,30.001,0.001
21443.986,30.001,0.001
21444.515,30.001,0.001
21445.036,30.001,0.001
21445.565,30.001,0.001
21446.111,30.001,0.001
21446.625,30.001,0.001
21447.145,30.001,0.001
21447.676,30.001,0.001
21448.195,30.001,0.001
21448.713,30.001,0.001
21449.244,30.001,0.001
21449.779,30.001,0.001
21450.307,30.001,0.001
21450.843,30.001,0.001
21451.363,30.001,0.001
21451.893,30.001,0.001
21452.411,30.001,0.001
21452.931,30.001,0.001
21453.452,30.001,0.001
21453.966,30.001,0.001
21454.485,30.001,0.001
21455.003,30.001,0.001
21455.536,30.001,0.001
21456.050,30.001,0.001
21456.590,30.001,0.001
21457.106,30.001,0.001
21457.636,30.001,0.001
21458.174,30.001,0.001
21458.694,30.001,0.001
21459.230,30.001,0.001
21459.746,30.001,0.001
21460.281,30.001,0.001
21460.796,30.001,0.001
21461.330,30.001,0.001
21461.846,30.001,0.001
21462.375,30.001,0.001
21462.895,30.001,0.001
21463.416,30.001,0.001
21463.948,30.001,0.001
21464.466,30.001,0.001
21465.007,30.001,0.001
21465.517,30.001,0.001
21466.045,30.001,0.001
21466.568,30.001,0.001
21467.086,30.001,0.001
21467.606,30.001,0.001
21468.126,30.001,0.001
21468.656,30.001,0.001
21469.177,30.001,0.001
21469.724,30.001,0.001
21470.222,30.001,0.001
21470.743,30.001,0.001
21471.276,30.001,0.001
21471.806,30.001,0.001
21472.320,30.001,0.001
21472.836,30.001,0.001
21473.366,30.001,0.001
21473.886,30.001,0.001
21474.403,30.001,0.001
21474.934,30.001,0.001
21475.469,30.001,0.001
21475.995,30.001,0.001
21476.523,30.001,0.001
21477.058,30.001,0.001
21477.572,30.001,0.001
21478.106,30.001,0.001
21478.628,30.001,0.001
21479.144,30.001,0.001
21479.681,30.001,0.001
21480.196,30.001,0.001
21480.731,30.001,0.001
21481.250,30.001,0.001
21481.780,30.001,0.001
21482.298,30.001,0.001
21482.831,30.001,0.001
21483.348,30.001,0.001
21483.867,30.001,0.001
21484.386,30.001,0.001
21484.918,30.001,0.001
21485.421,30.001,0.001
21485.936,30.001,0.001
21486.473,30.001,0.001
21486.986,30.001,0.001
21487.516,30.001,0.001
21488.049,30.001,0.001
21488.567,30.001,0.001
21489.090,30.001,0.001
21489.617,30.001,0.001
21490.153,30.001,0.001
21490.670,30.001,0.001
21491.190,30.001,0.001
21491.712,30.001,0.001
21492.230,30.001,0.001
21492.766,30.001,0.001
21493.281,30.001,0.001
21493.796,30.001,0.001
21494.315,30.001,0.001
21494.836,30.001,0.001
21495.353,30.001,0.001
21495.884,30.001,0.001
21496.403,30.001,0.001
21496.933,30.001,0.001
21497.451,30.001,0.001
21497.970,30.001,0.001
21498.502,30.001,0.001
21499.018,30.001,0.001
21499.532,30.001,0.001
21500.053,30.001,0.001
21500.566,30.001,0.001
21501.112,30.001,0.001
21501.615,30.001,0.001
21502.151,30.001,0.001
21502.670,30.001,0.001
21503.201,30.001,0.001
21503.722,30.001,0.001
21504.242,30.001,0.001
21504.758,30.001,0.001
21505.291,30.001,0.001
21505.840,30.001,0.001
21506.344,30.001,0.001
21506.881,30.001,0.001
21507.392,30.001,0.001
21507.924,30.001,0.001
21508.453,30.001,0.001
21508.985,30.001,0.001
21509.502,30.001,0.001
21510.031,30.001,0.001
21510.565,30.001,0.001
21511.081,30.001,0.001
21511.600,30.001,0.001
21512.118,30.001,0.001
21512.650,30.001,0.001
21513.181,30.001,0.001
21513.712,30.001,0.001
21514.231,30.001,0.001
21514.760,30.001,0.001
21515.297,30.001,0.001
21515.813,30.001,0.001
21516.330,30.001,0.001
21516.848,30.001,0.001
21517.377,30.001,0.001
21517.897,30.001,0.001
21518.431,30.001,0.001
21518.963,30.001,0.001
21519.480,30.001,0.001
21520.026,30.001,0.001
21520.542,30.001,0.001
21521.076,30.001,0.001
21521.595,30.001,0.001
21522.126,30.001,0.001
21522.644,30.001,0.001
21523.174,30.001,0.001
21523.695,30.001,0.001
21524.210,30.001,0.001
21524.746,30.001,0.001
21525.248,30.001,0.001
21525.766,30.001,0.001
21526.286,30.001,0.001
21526.814,30.001,0.001
21527.332,30.001,0.001
21527.852,30.001,0.001
21528.373,30.001,0.001
21528.888,30.001,0.001
21529.420,30.001,0.001
21529.950,30.001,0.001
21530.486,30.001,0.001
21530.998,30.001,0.001
21531.527,30.001,0.001
21532.060,30.001,0.001
21532.576,30.001,0.001
21533.111,30.001,0.001
21533.631,30.001,0.001
21534.166,30.001,0.001
21534.683,30.001,0.001
21535.212,30.001,0.001
21535.722,30.001,0.001
21536.241,30.001,0.001
21536.776,30.001,0.001
21537.291,30.001,0.001
21537.809,30.001,0.001
21538.343,30.001,0.001
21538.871,30.001,0.001
21539.403,30.001,0.001
21539.937,30.001,0.001
21540.453,30.001,0.001
21540.972,30.001,0.001
21541.502,30.001,0.001
21542.023,30.001,0.001
21542.561,30.001,0.001
21543.080,30.001,0.001
21543.597,30.001,0.001
21544.120,30.001,0.001
21544.633,30.001,0.001
21545.164,30.001,0.001
21545.681,30.001,0.001
21546.201,30.001,0.001
21546.733,30.001,0.001
21547.256,30.001,0.001
21547.786,30.001,0.001
21548.302,30.001,0.001
21548.820,30.001,0.001
21549.339,30.001,0.001
21549.870,30.001,0.001
21550.393,30.001,0.001
21550.912,30.001,0.001
21551.428,30.001,0.001
21551.961,30.001,0.001
21552.481,30.001,0.001
21553.014,30.001,0.001
21553.548,30.001,0.001
21554.065,30.001,0.001
21554.582,30.001,0.001
21555.113,30.001,0.001
21555.620,30.001,0.001
21556.153,30.001,0.001
21556.669,30.001,0.001
21557.186,30.001,0.001
21557.703,30.001,0.001
21558.236,30.001,0.001
21558.752,30.001,0.001
21559.273,30.001,0.001
21559.803,30.001,0.001
21560.325,30.001,0.001
21560.854,30.001,0.001
21561.363,30.001,0.001
21561.886,30.001,0.001
21562.403,30.001,0.001
21562.916,30.001,0.001
21563.436,30.001,0.001
21563.953,30.001,0.001
21564.470,30.001,0.001
21564.998,30.001,0.001
21565.516,30.001,0.001
21566.046,30.001,0.001
21566.592,30.001,0.001
21567.108,30.001,0.001
21567.630,30.001,0.001
21568.148,30.001,0.001
21568.667,30.001,0.001
21569.186,30.001,0.001
21569.704,30.001,0.001
21570.239,30.001,0.001
21570.770,30.001,0.001
21571.293,30.001,0.001
21571.807,30.001,0.001
21572.341,30.001,0.001
21572.858,30.001,0.001
21573.375,30.001,0.001
21573.896,30.001,0.001
21574.413,30.001,0.001
21574.949,30.001,0.001
21575.463,30.001,0.001
21575.986,30.001,0.001
21576.503,30.001,0.001
21577.021,30.001,0.001
21577.546,30.001,0.001
21578.086,30.001,0.001
21578.606,30.001,0.001
21579.123,30.001,0.001
21579.655,30.001,0.001
21580.187,30.001,0.001
21580.702,30.001,0.001
21581.231,30.001,0.001
21581.776,30.001,0.001
21582.278,30.001,0.001
21582.796,30.001,0.001
21583.328,30.001,0.001
21583.843,30.001,0.001
21584.376,30.001,0.001
21584.905,30.001,0.001
21585.423,30.001,0.001
21585.957,30.001,0.001
21586.501,30.001,0.001
21587.013,30.001,0.001
21587.528,30.001,0.001
21588.064,30.001,0.001
21588.580,30.001,0.001
21589.101,30.001,0.001
21589.618,30.001,0.001
21590.150,30.001,0.001
21590.681,30.001,0.001
21591.199,30.001,0.001
21591.733,30.001,0.001
21592.251,30.001,0.001
21592.782,30.001,0.001
21593.301,30.001,0.001
21593.836,30.001,0.001
21594.365,30.001,0.001
21594.895,30.001,0.001
21595.412,30.001,0.001
21595.955,30.001,0.001
21596.466,30.001,0.001
21596.995,30.001,0.001
21597.513,30.001,0.001
21598.030,30.001,0.001
21598.560,30.001,0.001
21599.081,30.001,0.001
21599.613,30.001,0.001
21600.141,30.001,0.001
21600.660,30.001,0.001
21601.190,30.001,0.001
21601.722,30.001,0.001
21602.256,30.001,0.001
21602.778,30.001,0.001
21603.291,30.001,0.001
21603.810,30.001,0.001
21604.329,30.001,0.001
21604.847,30.001,0.001
21605.377,30.001,0.001
21605.913,30.001,0.001
21606.442,30.001,0.001
21606.973,30.001,0.001
21607.502,30.001,0.001
21608.033,30.001,0.001
21608.565,30.001,0.001
21609.085,30.001,0.001
21609.615,30.001,0.001
21610.147,30.001,0.001
21610.681,30.001,0.001
21611.213,30.001,0.001
21611.734,30.001,0.001
21612.266,30.001,0.001
21612.783,30.001,0.001
21613.314,30.001,0.001
21613.837,30.001,0.001
21614.357,30.001,0.001
21614.876,30.001,0.001
21615.395,30.001,0.001
21615.910,30.001,0.001
21616.443,30.001,0.001
21616.961,30.001,0.001
21617.475,30.001,0.001
21618.005,30.001,0.001
21618.526,30.001,0.001
21619.046,30.001,0.001
21619.576,30.001,0.001
21620.086,30.001,0.001
21620.606,30.001,0.001
21621.134,30.001,0.001
21621.650,30.001,0.001
21622.180,30.001,0.001
21622.712,30.001,0.001
21623.230,30.001,0.001
21623.746,30.001,0.001
21624.260,30.001,0.001
21624.780,30.001,0.001
21625.298,30.001,0.001
21625.829,30.001,0.001
21626.348,30.001,0.001
21626.878,30.001,0.001
21627.396,30.001,0.001
21627.913,30.001,0.001
21628.448,30.001,0.001
21628.980,30.001,0.001
21629.497,30.001,0.001
21630.020,30.001,0.001
21630.532,30.001,0.001
21631.072,30.001,0.001
21631.590,30.001,0.001
21632.126,30.001,0.001
21632.643,30.001,0.001
21633.180,30.001,0.001
21633.692,30.001,0.001
21634.223,30.001,0.001
21634.763,30.001,0.001
21635.273,30.001,0.001
21635.792,30.001,0.001
21636.307,30.001,0.001
21636.840,30.001,0.001
21637.358,30.001,0.001
21637.891,30.001,0.001
21638.426,30.001,0.001
21638.957,30.001,0.001
21639.490,30.001,0.001
21640.010,30.001,0.001
21640.543,30.001,0.001
21641.055,30.001,0.001
21641.588,30.001,0.001
21642.110,30.001,0.001
21642.627,30.001,0.001
21643.163,30.001,0.001
21643.677,30.001,0.001
21644.211,30.001,0.001
21644.722,30.001,0.001
21645.242,30.001,0.001
21645.761,30.001,0.001
21646.293,30.001,0.001
21646.813,30.001,0.001
21647.332,30.001,0.001
21647.848,30.001,0.001
21648.383,30.001,0.001
21648.903,30.001,0.001
21649.420,30.001,0.001
21649.951,30.001,0.001
21650.470,30.001,0.001
21651.000,30.001,0.001
21651.520,30.001,0.001
21652.034,30.001,0.001
21652.569,30.001,0.001
21653.098,30.001,0.001
21653.631,30.001,0.001
21654.156,30.001,0.001
21654.693,30.001,0.001
21655.222,30.001,0.001
21655.755,30.001,0.001
21656.286,30.001,0.001
21656.802,30.001,0.001
21657.326,30.001,0.001
21657.843,30.001,0.001
21658.389,30.001,0.001
21658.896,30.001,0.001
21659.420,30.001,0.001
21659.939,30.001,0.001
21660.455,30.001,0.001
21660.973,30.001,0.001
21661.492,30.001,0.001
21662.010,30.001,0.001
21662.541,30.001,0.001
21663.078,30.001,0.001
21663.596,30.001,0.001
21664.127,30.001,0.001
21664.629,30.001,0.001
21665.145,30.001,0.001
21665.665,30.001,0.001
21666.196,30.001,0.001
21666.716,30.001,0.001
21667.231,30.001,0.001
21667.752,30.001,0.001
21668.270,30.001,0.001
21668.800,30.001,0.001
21669.322,30.001,0.001
21669.836,30.001,0.001
21670.353,30.001,0.001
21670.888,30.001,0.001
21671.421,30.001,0.001
21671.943,30.001,0.001
21672.473,30.001,0.001
21672.990,30.001,0.001
21673.501,30.001,0.001
21674.033,30.001,0.001
21674.549,30.001,0.001
21675.081,30.001,0.001
21675.613,30.001,0.001
21676.150,30.001,0.001
21676.670,30.001,0.001
21677.199,30.001,0.001
21677.716,30.001,0.001
21678.230,30.001,0.001
21678.751,30.001,0.001
21679.279,30.001,0.001
21679.795,30.001,0.001
21680.320,30.001,0.001
21680.853,30.001,0.001
21681.386,30.001,0.001
21681.902,30.001,0.001
21682.423,30.001,0.001
21682.956,30.001,0.001
21683.486,30.001,0.001
21684.031,30.001,0.001
21684.534,30.001,0.001
21685.052,30.001,0.001
21685.571,30.001,0.001
21686.091,30.001,0.001
21686.603,30.001,0.001
21687.140,30.001,0.001
21687.656,30.001,0.001
21688.173,30.001,0.001
21688.702,30.001,0.001
21689.235,30.001,0.001
21689.769,30.001,0.001
21690.297,30.001,0.001
21690.831,30.001,0.001
21691.346,30.001,0.001
21691.881,30.001,0.001
21692.398,30.001,0.001
21692.916,30.001,0.001
21693.446,30.001,0.001
21693.967,30.001,0.001
21694.496,30.001,0.001
21695.002,30.001,0.001
21695.520,30.001,0.001
21696.036,30.001,0.001
21696.557,30.001,0.001
21697.076,30.001,0.001
21697.594,30.001,0.001
21698.130,30.001,0.001
21698.661,30.001,0.001
21699.181,30.001,0.001
21699.707,30.001,0.001
21700.244,30.001,0.001
21700.763,30.001,0.001
